name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
E06	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
E07	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
E08	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
E09	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	occipital	trained
E10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	occipital	trained
E11	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
E12	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
E13	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
E14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
E15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
E16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
F01	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	occipital	trained
F02	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
F03	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
F04	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
F05	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	parietal	trained
F06	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
F07	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
F08	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
F09	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
F10	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
F11	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
F12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
F13	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
F14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
F15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
F16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
G01	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G02	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	temporal	unused
G03	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G04	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G05	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G06	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G07	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G08	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G09	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G11	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G13	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
G16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	temporal	trained
H1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
H2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
H3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
H4	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
H5	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
H6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
H7	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
H8	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
