name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B9	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B11	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B13	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B17	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B18	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B19	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B20	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B21	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B22	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B24	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B25	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B26	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B27	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B28	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B29	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B30	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B31	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B32	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B38	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B42	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B49	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B50	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B51	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B57	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B58	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B60	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	frontal	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
