name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B17	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B18	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B19	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B20	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B21	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B22	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B24	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B25	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B26	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B27	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B28	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B29	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B30	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B31	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B32	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
